cluster_id,image_index
4,0
3,1
3,2
5,3
3,4
0,5
0,6
0,7
0,8
1,9
5,10
5,11
5,12
1,13
4,14
1,15
1,16
2,17
3,18
3,19
3,20
0,21
3,22
1,23
1,24
1,25
3,26
3,27
2,28
2,29
4,30
3,31
2,32
2,33
5,34
4,35
0,36
0,37
0,38
2,39
0,40
3,41
0,42
1,43
1,44
1,45
4,46
1,47
3,48
2,49
2,50
0,51
0,52
4,53
3,54
4,55
4,56
3,57
2,58
2,59
1,60
2,61
4,62
4,63
0,64
0,65
1,66
1,67
0,68
3,69
0,70
5,71
5,72
3,73
0,74
5,75
3,76
3,77
4,78
4,79
2,80
0,81
5,82
2,83
1,84
3,85
2,86
0,87
3,88
2,89
3,90
5,91
1,92
2,93
5,94
3,95
0,96
1,97
5,98
1,99
3,100
5,101
1,102
2,103
1,104
3,105
5,106
3,107
0,108
0,109
2,110
0,111
2,112
2,113
1,114
0,115
3,116
0,117
2,118
0,119
5,120
1,121
5,122
4,123
4,124
5,125
1,126
4,127
1,128
1,129
5,130
1,131
5,132
2,133
3,134
3,135
5,136
3,137
2,138
4,139
1,140
0,141
3,142
4,143
2,144
5,145
0,146
3,147
2,148
5,149
5,150
1,151
5,152
2,153
5,154
2,155
0,156
0,157
1,158
3,159
0,160
0,161
2,162
3,163
0,164
3,165
3,166
2,167
0,168
5,169
1,170
2,171
0,172
3,173
3,174
3,175
0,176
4,177
1,178
3,179
0,180
3,181
0,182
5,183
1,184
4,185
4,186
0,187
3,188
3,189
1,190
0,191
1,192
2,193
0,194
2,195
2,196
5,197
2,198
0,199
2,200
5,201
3,202
2,203
0,204
0,205
2,206
5,207
4,208
5,209
4,210
3,211
2,212
2,213
2,214
3,215
3,216
4,217
1,218
5,219
3,220
2,221
3,222
4,223
2,224
4,225
4,226
2,227
5,228
3,229
3,230
5,231
3,232
5,233
5,234
1,235
4,236
1,237
2,238
5,239
1,240
4,241
4,242
0,243
2,244
5,245
5,246
1,247
0,248
0,249
1,250
5,251
1,252
1,253
1,254
1,255
0,256
4,257
0,258
4,259
2,260
2,261
0,262
3,263
0,264
0,265
1,266
4,267
0,268
1,269
5,270
3,271
3,272
5,273
4,274
5,275
1,276
5,277
0,278
3,279
3,280
2,281
2,282
0,283
1,284
0,285
2,286
1,287
1,288
2,289
4,290
0,291
5,292
3,293
2,294
0,295
2,296
0,297
2,298
0,299
5,300
4,301
1,302
0,303
0,304
5,305
4,306
0,307
3,308
4,309
1,310
1,311
5,312
3,313
0,314
0,315
5,316
4,317
1,318
4,319
2,320
2,321
0,322
0,323
0,324
1,325
1,326
0,327
2,328
1,329
5,330
2,331
3,332
1,333
5,334
1,335
2,336
0,337
0,338
3,339
4,340
3,341
5,342
2,343
0,344
0,345
4,346
4,347
0,348
4,349
3,350
3,351
4,352
3,353
2,354
0,355
5,356
3,357
4,358
2,359
1,360
0,361
5,362
2,363
2,364
4,365
5,366
3,367
2,368
3,369
0,370
3,371
2,372
5,373
3,374
5,375
5,376
0,377
3,378
4,379
2,380
0,381
3,382
0,383
2,384
0,385
0,386
5,387
3,388
2,389
0,390
4,391
4,392
3,393
2,394
0,395
5,396
2,397
1,398
0,399
2,400
5,401
5,402
5,403
0,404
4,405
5,406
4,407
5,408
3,409
4,410
2,411
0,412
0,413
3,414
0,415
5,416
4,417
2,418
5,419
5,420
4,421
1,422
3,423
5,424
4,425
2,426
1,427
0,428
5,429
2,430
4,431
1,432
3,433
1,434
4,435
3,436
3,437
1,438
1,439
0,440
1,441
4,442
0,443
4,444
4,445
5,446
3,447
1,448
0,449
3,450
2,451
1,452
2,453
3,454
5,455
3,456
0,457
0,458
5,459
3,460
5,461
0,462
1,463
0,464
0,465
4,466
3,467
0,468
2,469
1,470
5,471
1,472
3,473
2,474
0,475
2,476
2,477
3,478
5,479
4,480
2,481
0,482
3,483
1,484
5,485
1,486
4,487
2,488
0,489
2,490
2,491
2,492
3,493
0,494
2,495
1,496
0,497
0,498
0,499
0,500
5,501
4,502
1,503
0,504
2,505
5,506
5,507
1,508
4,509
0,510
0,511
1,512
4,513
4,514
2,515
1,516
5,517
5,518
3,519
0,520
0,521
0,522
4,523
5,524
0,525
4,526
4,527
5,528
3,529
3,530
5,531
0,532
4,533
1,534
0,535
0,536
2,537
2,538
5,539
2,540
3,541
2,542
3,543
5,544
4,545
5,546
3,547
1,548
2,549
4,550
3,551
3,552
3,553
4,554
0,555
3,556
3,557
5,558
2,559
2,560
3,561
2,562
0,563
0,564
1,565
3,566
1,567
4,568
0,569
0,570
5,571
3,572
4,573
2,574
3,575
2,576
2,577
4,578
3,579
3,580
3,581
0,582
0,583
4,584
0,585
2,586
1,587
0,588
0,589
2,590
3,591
4,592
1,593
1,594
5,595
5,596
1,597
4,598
1,599
2,600
2,601
0,602
2,603
4,604
3,605
3,606
1,607
0,608
0,609
0,610
5,611
0,612
4,613
2,614
1,615
3,616
5,617
2,618
3,619
3,620
0,621
2,622
2,623
5,624
2,625
3,626
2,627
1,628
3,629
4,630
5,631
2,632
0,633
0,634
0,635
0,636
3,637
4,638
0,639
2,640
4,641
5,642
3,643
5,644
0,645
2,646
5,647
1,648
0,649
4,650
5,651
0,652
4,653
1,654
0,655
0,656
2,657
4,658
2,659
3,660
2,661
1,662
2,663
0,664
1,665
0,666
0,667
0,668
4,669
3,670
5,671
1,672
0,673
1,674
5,675
4,676
1,677
1,678
3,679
1,680
2,681
4,682
2,683
0,684
3,685
3,686
2,687
5,688
4,689
2,690
2,691
5,692
0,693
2,694
5,695
3,696
4,697
2,698
0,699
3,700
5,701
5,702
3,703
0,704
5,705
3,706
2,707
5,708
1,709
1,710
1,711
2,712
0,713
1,714
4,715
0,716
3,717
3,718
0,719
2,720
1,721
5,722
0,723
4,724
1,725
2,726
5,727
0,728
0,729
4,730
4,731
4,732
2,733
0,734
3,735
5,736
0,737
0,738
0,739
4,740
0,741
4,742
3,743
1,744
2,745
0,746
1,747
5,748
0,749
2,750
1,751
0,752
2,753
5,754
0,755
5,756
3,757
1,758
0,759
3,760
2,761
4,762
5,763
2,764
2,765
1,766
5,767
0,768
5,769
0,770
1,771
4,772
0,773
5,774
3,775
2,776
2,777
1,778
5,779
3,780
5,781
0,782
4,783
2,784
0,785
0,786
4,787
0,788
4,789
1,790
0,791
0,792
1,793
4,794
5,795
1,796
3,797
3,798
1,799
3,800
0,801
3,802
2,803
3,804
0,805
5,806
2,807
5,808
1,809
5,810
3,811
3,812
4,813
5,814
0,815
4,816
2,817
2,818
1,819
0,820
2,821
2,822
0,823
5,824
1,825
4,826
3,827
1,828
2,829
2,830
4,831
1,832
1,833
1,834
0,835
2,836
4,837
5,838
2,839
5,840
2,841
5,842
4,843
5,844
5,845
2,846
5,847
2,848
3,849
3,850
0,851
3,852
4,853
3,854
3,855
4,856
3,857
0,858
2,859
5,860
5,861
4,862
3,863
0,864
2,865
5,866
4,867
0,868
1,869
3,870
2,871
2,872
4,873
3,874
0,875
5,876
0,877
4,878
0,879
5,880
3,881
5,882
4,883
1,884
3,885
3,886
2,887
5,888
2,889
1,890
3,891
0,892
3,893
5,894
0,895
4,896
1,897
2,898
5,899
5,900
0,901
2,902
5,903
5,904
0,905
1,906
2,907
4,908
5,909
5,910
3,911
0,912
0,913
2,914
3,915
2,916
0,917
3,918
1,919
0,920
2,921
1,922
5,923
3,924
0,925
5,926
5,927
1,928
0,929
5,930
3,931
0,932
0,933
1,934
0,935
4,936
1,937
5,938
2,939
5,940
2,941
1,942
5,943
4,944
4,945
2,946
1,947
4,948
5,949
0,950
0,951
0,952
2,953
3,954
3,955
3,956
1,957
4,958
2,959
1,960
3,961
3,962
0,963
3,964
0,965
3,966
4,967
0,968
1,969
0,970
4,971
3,972
3,973
4,974
2,975
1,976
0,977
3,978
5,979
0,980
0,981
3,982
0,983
5,984
0,985
2,986
4,987
0,988
4,989
5,990
3,991
2,992
4,993
1,994
1,995
4,996
0,997
1,998
3,999
2,1000
0,1001
0,1002
2,1003
4,1004
4,1005
3,1006
3,1007
3,1008
4,1009
0,1010
3,1011
0,1012
0,1013
2,1014
2,1015
1,1016
2,1017
0,1018
2,1019
0,1020
1,1021
3,1022
4,1023
4,1024
2,1025
1,1026
0,1027
5,1028
1,1029
4,1030
2,1031
4,1032
4,1033
4,1034
1,1035
4,1036
1,1037
3,1038
1,1039
0,1040
2,1041
1,1042
4,1043
5,1044
5,1045
4,1046
5,1047
2,1048
2,1049
2,1050
2,1051
0,1052
2,1053
2,1054
4,1055
4,1056
1,1057
2,1058
3,1059
1,1060
2,1061
4,1062
0,1063
2,1064
5,1065
1,1066
0,1067
0,1068
3,1069
2,1070
4,1071
1,1072
3,1073
0,1074
5,1075
2,1076
3,1077
4,1078
2,1079
5,1080
1,1081
4,1082
2,1083
0,1084
2,1085
2,1086
3,1087
4,1088
5,1089
1,1090
5,1091
2,1092
0,1093
2,1094
0,1095
3,1096
1,1097
2,1098
0,1099
3,1100
0,1101
4,1102
4,1103
0,1104
2,1105
4,1106
0,1107
5,1108
4,1109
2,1110
0,1111
2,1112
3,1113
1,1114
2,1115
0,1116
5,1117
3,1118
0,1119
2,1120
5,1121
2,1122
0,1123
2,1124
1,1125
2,1126
1,1127
0,1128
4,1129
1,1130
4,1131
3,1132
2,1133
2,1134
1,1135
2,1136
1,1137
2,1138
2,1139
3,1140
3,1141
1,1142
0,1143
3,1144
2,1145
0,1146
1,1147
3,1148
3,1149
0,1150
2,1151
2,1152
2,1153
4,1154
0,1155
1,1156
5,1157
2,1158
3,1159
3,1160
1,1161
0,1162
0,1163
1,1164
3,1165
5,1166
2,1167
2,1168
4,1169
1,1170
1,1171
4,1172
4,1173
0,1174
2,1175
3,1176
1,1177
2,1178
3,1179
3,1180
4,1181
4,1182
0,1183
0,1184
0,1185
2,1186
4,1187
5,1188
2,1189
2,1190
1,1191
5,1192
3,1193
4,1194
0,1195
0,1196
3,1197
2,1198
3,1199
0,1200
5,1201
3,1202
3,1203
2,1204
4,1205
1,1206
0,1207
3,1208
1,1209
5,1210
5,1211
4,1212
4,1213
2,1214
4,1215
3,1216
2,1217
3,1218
5,1219
4,1220
0,1221
2,1222
5,1223
0,1224
3,1225
0,1226
2,1227
5,1228
0,1229
4,1230
5,1231
4,1232
1,1233
3,1234
3,1235
3,1236
1,1237
0,1238
4,1239
5,1240
3,1241
4,1242
5,1243
3,1244
4,1245
3,1246
0,1247
1,1248
0,1249
1,1250
5,1251
2,1252
1,1253
3,1254
3,1255
5,1256
5,1257
1,1258
2,1259
0,1260
2,1261
1,1262
4,1263
0,1264
1,1265
1,1266
4,1267
0,1268
0,1269
2,1270
4,1271
5,1272
5,1273
3,1274
2,1275
0,1276
1,1277
1,1278
2,1279
4,1280
3,1281
2,1282
0,1283
3,1284
4,1285
3,1286
4,1287
4,1288
0,1289
4,1290
3,1291
3,1292
2,1293
3,1294
1,1295
4,1296
3,1297
1,1298
0,1299
5,1300
1,1301
1,1302
2,1303
5,1304
0,1305
2,1306
5,1307
3,1308
2,1309
2,1310
2,1311
0,1312
0,1313
5,1314
0,1315
5,1316
5,1317
0,1318
2,1319
4,1320
2,1321
3,1322
5,1323
4,1324
5,1325
0,1326
3,1327
3,1328
1,1329
0,1330
5,1331
0,1332
2,1333
2,1334
3,1335
2,1336
4,1337
4,1338
3,1339
4,1340
0,1341
4,1342
0,1343
1,1344
1,1345
0,1346
2,1347
4,1348
4,1349
4,1350
2,1351
2,1352
2,1353
4,1354
0,1355
4,1356
3,1357
2,1358
4,1359
1,1360
0,1361
3,1362
5,1363
2,1364
1,1365
5,1366
4,1367
3,1368
0,1369
4,1370
0,1371
5,1372
4,1373
1,1374
3,1375
3,1376
0,1377
1,1378
2,1379
5,1380
2,1381
3,1382
4,1383
2,1384
3,1385
1,1386
0,1387
1,1388
3,1389
5,1390
3,1391
2,1392
4,1393
3,1394
4,1395
0,1396
1,1397
1,1398
1,1399
1,1400
5,1401
0,1402
2,1403
0,1404
3,1405
4,1406
1,1407
2,1408
4,1409
3,1410
5,1411
1,1412
5,1413
1,1414
0,1415
1,1416
2,1417
4,1418
0,1419
4,1420
3,1421
0,1422
3,1423
1,1424
0,1425
0,1426
3,1427
2,1428
3,1429
1,1430
0,1431
2,1432
1,1433
3,1434
1,1435
1,1436
2,1437
4,1438
2,1439
5,1440
1,1441
3,1442
1,1443
5,1444
3,1445
4,1446
4,1447
5,1448
3,1449
2,1450
1,1451
1,1452
5,1453
4,1454
3,1455
4,1456
3,1457
5,1458
0,1459
3,1460
4,1461
2,1462
2,1463
1,1464
5,1465
4,1466
2,1467
2,1468
3,1469
2,1470
0,1471
0,1472
2,1473
2,1474
1,1475
5,1476
3,1477
2,1478
2,1479
0,1480
1,1481
2,1482
4,1483
5,1484
0,1485
3,1486
0,1487
1,1488
3,1489
0,1490
3,1491
5,1492
3,1493
1,1494
3,1495
0,1496
1,1497
1,1498
4,1499
2,1500
3,1501
2,1502
2,1503
3,1504
0,1505
0,1506
0,1507
0,1508
3,1509
2,1510
3,1511
0,1512
4,1513
0,1514
3,1515
0,1516
0,1517
2,1518
2,1519
5,1520
5,1521
0,1522
1,1523
4,1524
4,1525
3,1526
3,1527
3,1528
3,1529
3,1530
1,1531
0,1532
4,1533
4,1534
1,1535
1,1536
4,1537
2,1538
0,1539
2,1540
5,1541
5,1542
4,1543
5,1544
2,1545
2,1546
4,1547
4,1548
2,1549
2,1550
4,1551
1,1552
2,1553
3,1554
5,1555
0,1556
0,1557
