cluster_id,image_index
7,0
1,1
1,2
2,3
1,4
10,5
6,6
6,7
6,8
5,9
2,10
9,11
2,12
5,13
11,14
8,15
5,16
0,17
1,18
1,19
1,20
6,21
1,22
5,23
5,24
5,25
1,26
1,27
3,28
0,29
11,30
1,31
0,32
3,33
9,34
11,35
4,36
6,37
4,38
3,39
4,40
1,41
10,42
8,43
5,44
8,45
7,46
5,47
1,48
3,49
3,50
4,51
4,52
7,53
1,54
7,55
11,56
1,57
0,58
0,59
8,60
3,61
11,62
7,63
6,64
4,65
8,66
5,67
6,68
1,69
10,70
2,71
9,72
1,73
4,74
9,75
1,76
1,77
7,78
7,79
3,80
6,81
2,82
0,83
8,84
1,85
0,86
4,87
1,88
0,89
1,90
9,91
8,92
3,93
9,94
1,95
6,96
5,97
9,98
5,99
1,100
9,101
5,102
3,103
5,104
1,105
9,106
1,107
4,108
6,109
0,110
6,111
3,112
0,113
8,114
6,115
1,116
4,117
0,118
10,119
2,120
8,121
9,122
7,123
11,124
9,125
8,126
7,127
8,128
8,129
9,130
8,131
9,132
0,133
1,134
1,135
9,136
1,137
0,138
11,139
8,140
4,141
1,142
11,143
0,144
2,145
4,146
1,147
0,148
2,149
2,150
5,151
2,152
0,153
2,154
0,155
10,156
4,157
8,158
1,159
10,160
6,161
3,162
1,163
4,164
1,165
1,166
3,167
6,168
2,169
8,170
0,171
6,172
1,173
1,174
1,175
6,176
11,177
5,178
1,179
4,180
1,181
4,182
9,183
8,184
7,185
7,186
6,187
1,188
1,189
5,190
10,191
8,192
0,193
6,194
0,195
3,196
9,197
0,198
4,199
3,200
9,201
1,202
0,203
4,204
6,205
0,206
9,207
7,208
2,209
7,210
1,211
0,212
3,213
0,214
1,215
1,216
7,217
5,218
2,219
1,220
0,221
1,222
7,223
3,224
7,225
11,226
3,227
2,228
1,229
1,230
9,231
1,232
9,233
9,234
5,235
7,236
8,237
3,238
2,239
8,240
7,241
11,242
10,243
0,244
2,245
2,246
5,247
4,248
4,249
5,250
2,251
5,252
5,253
5,254
5,255
6,256
11,257
6,258
11,259
0,260
0,261
10,262
1,263
4,264
10,265
8,266
11,267
10,268
5,269
9,270
1,271
1,272
9,273
11,274
9,275
5,276
9,277
6,278
1,279
1,280
0,281
0,282
6,283
8,284
4,285
0,286
5,287
5,288
0,289
11,290
10,291
2,292
1,293
0,294
6,295
3,296
6,297
0,298
4,299
2,300
7,301
5,302
4,303
4,304
9,305
7,306
4,307
1,308
7,309
8,310
5,311
9,312
1,313
6,314
4,315
2,316
11,317
8,318
7,319
0,320
0,321
6,322
6,323
4,324
5,325
5,326
6,327
0,328
5,329
9,330
0,331
1,332
5,333
9,334
8,335
0,336
6,337
6,338
1,339
11,340
1,341
9,342
0,343
4,344
4,345
7,346
11,347
10,348
7,349
1,350
1,351
11,352
1,353
0,354
6,355
9,356
1,357
7,358
0,359
8,360
4,361
9,362
3,363
0,364
7,365
9,366
1,367
0,368
1,369
6,370
1,371
0,372
9,373
1,374
2,375
9,376
10,377
1,378
11,379
0,380
4,381
1,382
10,383
3,384
4,385
4,386
2,387
1,388
0,389
4,390
7,391
