cluster_id,image_index
3,0
1,1
7,2
14,3
7,4
10,5
15,6
15,7
15,8
2,9
14,10
9,11
14,12
2,13
11,14
8,15
2,16
6,17
1,18
1,19
7,20
15,21
7,22
2,23
2,24
2,25
7,26
7,27
0,28
12,29
11,30
7,31
6,32
0,33
9,34
11,35
4,36
16,37
4,38
0,39
4,40
1,41
10,42
8,43
2,44
8,45
3,46
2,47
1,48
0,49
0,50
4,51
4,52
3,53
1,54
3,55
11,56
1,57
6,58
12,59
8,60
0,61
11,62
3,63
15,64
4,65
8,66
2,67
16,68
7,69
10,70
14,71
9,72
1,73
4,74
9,75
1,76
1,77
3,78
3,79
0,80
15,81
14,82
12,83
8,84
1,85
5,86
4,87
1,88
12,89
7,90
9,91
8,92
0,93
9,94
7,95
15,96
2,97
9,98
2,99
7,100
9,101
2,102
0,103
2,104
7,105
9,106
1,107
4,108
16,109
6,110
15,111
0,112
6,113
8,114
16,115
7,116
4,117
12,118
10,119
13,120
8,121
9,122
3,123
11,124
9,125
8,126
3,127
8,128
8,129
9,130
8,131
9,132
5,133
7,134
1,135
9,136
7,137
5,138
11,139
8,140
4,141
1,142
11,143
5,144
14,145
4,146
1,147
6,148
13,149
14,150
2,151
13,152
5,153
14,154
12,155
10,156
4,157
8,158
7,159
10,160
16,161
0,162
1,163
4,164
1,165
1,166
0,167
15,168
14,169
8,170
12,171
15,172
1,173
1,174
7,175
16,176
11,177
2,178
7,179
4,180
7,181
4,182
9,183
8,184
3,185
3,186
15,187
7,188
7,189
2,190
10,191
8,192
5,193
15,194
12,195
0,196
9,197
5,198
4,199
0,200
9,201
7,202
6,203
4,204
15,205
5,206
9,207
3,208
14,209
3,210
7,211
6,212
0,213
6,214
7,215
1,216
3,217
2,218
14,219
7,220
12,221
1,222
3,223
0,224
3,225
11,226
0,227
14,228
1,229
1,230
9,231
1,232
9,233
9,234
2,235
3,236
8,237
0,238
13,239
8,240
3,241
11,242
10,243
6,244
14,245
14,246
2,247
4,248
4,249
2,250
14,251
2,252
2,253
2,254
2,255
15,256
11,257
15,258
11,259
6,260
12,261
10,262
1,263
4,264
10,265
8,266
11,267
10,268
2,269
9,270
1,271
7,272
9,273
11,274
9,275
2,276
9,277
15,278
1,279
1,280
6,281
6,282
16,283
8,284
4,285
12,286
2,287
2,288
12,289
11,290
10,291
13,292
1,293
6,294
15,295
0,296
16,297
5,298
4,299
14,300
3,301
2,302
4,303
4,304
9,305
3,306
4,307
1,308
3,309
8,310
2,311
9,312
1,313
16,314
4,315
14,316
11,317
8,318
3,319
5,320
6,321
16,322
15,323
4,324
2,325
2,326
15,327
6,328
2,329
9,330
5,331
7,332
2,333
9,334
8,335
6,336
15,337
15,338
1,339
11,340
7,341
9,342
6,343
4,344
4,345
3,346
11,347
10,348
3,349
1,350
7,351
11,352
1,353
6,354
16,355
9,356
7,357
3,358
6,359
8,360
4,361
9,362
0,363
5,364
3,365
9,366
7,367
6,368
1,369
15,370
7,371
6,372
9,373
1,374
14,375
9,376
10,377
1,378
11,379
12,380
4,381
1,382
10,383
0,384
4,385
4,386
14,387
1,388
6,389
4,390
3,391
3,392
1,393
6,394
15,395
9,396
6,397
8,398
15,399
12,400
14,401
9,402
14,403
16,404
11,405
9,406
3,407
9,408
1,409
11,410
0,411
4,412
4,413
7,414
4,415
9,416
3,417
6,418
14,419
14,420
11,421
8,422
7,423
9,424
11,425
5,426
2,427
4,428
9,429
0,430
3,431
8,432
7,433
8,434
3,435
7,436
7,437
2,438
2,439
15,440
8,441
11,442
10,443
11,444
3,445
9,446
1,447
8,448
10,449
7,450
6,451
8,452
6,453
7,454
9,455
1,456
4,457
16,458
14,459
7,460
9,461
4,462
8,463
16,464
15,465
3,466
1,467
4,468
12,469
2,470
14,471
2,472
7,473
12,474
4,475
12,476
6,477
1,478
9,479
11,480
0,481
15,482
7,483
8,484
9,485
2,486
11,487
0,488
10,489
0,490
12,491
12,492
1,493
10,494
0,495
2,496
10,497
16,498
4,499
15,500
13,501
3,502
8,503
16,504
0,505
14,506
9,507
2,508
11,509
15,510
15,511
8,512
3,513
3,514
0,515
2,516
14,517
9,518
7,519
16,520
15,521
4,522
3,523
14,524
4,525
3,526
11,527
9,528
7,529
7,530
9,531
16,532
11,533
8,534
4,535
4,536
12,537
5,538
9,539
6,540
7,541
