cluster_id,image_index
4,0
3,1
3,2
2,3
3,4
5,5
6,6
6,7
6,8
1,9
2,10
2,11
2,12
1,13
4,14
1,15
1,16
0,17
3,18
3,19
3,20
6,21
3,22
1,23
1,24
1,25
3,26
3,27
0,28
0,29
4,30
3,31
0,32
0,33
2,34
4,35
5,36
6,37
5,38
0,39
5,40
3,41
5,42
1,43
1,44
1,45
4,46
1,47
3,48
0,49
0,50
5,51
5,52
4,53
3,54
4,55
4,56
3,57
0,58
0,59
1,60
0,61
4,62
4,63
6,64
5,65
1,66
1,67
6,68
3,69
5,70
2,71
2,72
3,73
5,74
2,75
3,76
3,77
4,78
4,79
0,80
6,81
2,82
0,83
1,84
3,85
0,86
5,87
3,88
0,89
3,90
2,91
1,92
0,93
2,94
3,95
6,96
1,97
2,98
1,99
3,100
2,101
1,102
0,103
1,104
3,105
2,106
3,107
5,108
6,109
0,110
6,111
0,112
0,113
1,114
6,115
3,116
5,117
0,118
5,119
2,120
1,121
2,122
4,123
4,124
2,125
1,126
4,127
1,128
1,129
2,130
1,131
2,132
0,133
3,134
3,135
2,136
3,137
0,138
4,139
1,140
5,141
3,142
4,143
0,144
2,145
5,146
3,147
0,148
2,149
2,150
1,151
2,152
0,153
2,154
0,155
5,156
5,157
1,158
3,159
5,160
6,161
0,162
3,163
5,164
3,165
3,166
0,167
6,168
2,169
1,170
0,171
6,172
3,173
3,174
3,175
6,176
4,177
1,178
3,179
5,180
3,181
5,182
2,183
1,184
4,185
4,186
6,187
3,188
3,189
1,190
5,191
1,192
0,193
6,194
0,195
0,196
2,197
0,198
5,199
0,200
2,201
3,202
0,203
5,204
6,205
0,206
2,207
4,208
2,209
4,210
3,211
0,212
0,213
0,214
3,215
3,216
4,217
1,218
2,219
3,220
0,221
3,222
4,223
0,224
4,225
4,226
0,227
2,228
3,229
3,230
2,231
3,232
2,233
2,234
1,235
4,236
1,237
0,238
2,239
1,240
4,241
4,242
5,243
0,244
2,245
2,246
1,247
5,248
5,249
1,250
2,251
1,252
1,253
1,254
1,255
6,256
4,257
6,258
4,259
0,260
0,261
5,262
3,263
5,264
5,265
1,266
4,267
5,268
1,269
2,270
3,271
3,272
2,273
4,274
2,275
1,276
2,277
6,278
3,279
3,280
0,281
0,282
6,283
1,284
5,285
0,286
1,287
1,288
0,289
4,290
5,291
2,292
3,293
0,294
6,295
0,296
6,297
0,298
5,299
2,300
4,301
1,302
5,303
5,304
2,305
4,306
5,307
3,308
4,309
1,310
1,311
2,312
3,313
6,314
5,315
2,316
4,317
1,318
4,319
0,320
0,321
6,322
6,323
5,324
1,325
1,326
6,327
0,328
1,329
2,330
0,331
3,332
1,333
2,334
1,335
0,336
6,337
6,338
3,339
4,340
3,341
2,342
0,343
5,344
5,345
4,346
4,347
5,348
4,349
3,350
3,351
4,352
3,353
0,354
6,355
2,356
3,357
4,358
0,359
1,360
5,361
2,362
0,363
0,364
4,365
2,366
3,367
0,368
3,369
6,370
3,371
0,372
2,373
3,374
2,375
2,376
5,377
3,378
4,379
0,380
5,381
3,382
5,383
0,384
5,385
5,386
2,387
3,388
0,389
5,390
4,391
4,392
3,393
0,394
6,395
2,396
0,397
1,398
6,399
0,400
2,401
2,402
2,403
6,404
4,405
2,406
4,407
2,408
3,409
4,410
0,411
5,412
5,413
3,414
5,415
2,416
4,417
0,418
2,419
2,420
4,421
1,422
3,423
2,424
4,425
0,426
1,427
5,428
2,429
0,430
4,431
1,432
3,433
1,434
4,435
3,436
3,437
1,438
1,439
6,440
1,441
4,442
5,443
4,444
4,445
2,446
3,447
1,448
5,449
3,450
0,451
1,452
0,453
3,454
2,455
3,456
5,457
6,458
2,459
3,460
2,461
5,462
1,463
6,464
6,465
4,466
3,467
5,468
0,469
1,470
2,471
1,472
3,473
0,474
5,475
0,476
0,477
3,478
2,479
4,480
0,481
6,482
3,483
1,484
2,485
1,486
4,487
0,488
5,489
0,490
0,491
0,492
3,493
5,494
0,495
1,496
5,497
6,498
5,499
6,500
2,501
4,502
1,503
6,504
0,505
2,506
2,507
1,508
4,509
6,510
6,511
1,512
4,513
4,514
0,515
1,516
2,517
2,518
3,519
6,520
6,521
5,522
4,523
2,524
5,525
4,526
4,527
2,528
3,529
3,530
2,531
6,532
4,533
1,534
5,535
5,536
0,537
0,538
2,539
0,540
3,541
0,542
3,543
2,544
4,545
2,546
3,547
1,548
0,549
4,550
3,551
3,552
3,553
4,554
5,555
3,556
3,557
2,558
0,559
0,560
3,561
0,562
5,563
5,564
1,565
3,566
1,567
4,568
5,569
5,570
2,571
3,572
4,573
0,574
3,575
0,576
0,577
4,578
3,579
3,580
3,581
5,582
5,583
4,584
5,585
0,586
1,587
5,588
5,589
0,590
3,591
4,592
1,593
1,594
2,595
2,596
1,597
4,598
1,599
0,600
0,601
6,602
0,603
4,604
3,605
3,606
1,607
5,608
5,609
5,610
2,611
5,612
4,613
0,614
1,615
3,616
2,617
0,618
3,619
3,620
5,621
0,622
0,623
2,624
0,625
3,626
0,627
1,628
3,629
4,630
2,631
0,632
6,633
6,634
5,635
6,636
3,637
4,638
6,639
0,640
4,641
2,642
3,643
2,644
5,645
0,646
2,647
1,648
6,649
4,650
2,651
5,652
4,653
1,654
5,655
6,656
0,657
4,658
0,659
3,660
0,661
1,662
0,663
5,664
1,665
5,666
6,667
6,668
4,669
3,670
2,671
1,672
5,673
1,674
2,675
4,676
1,677
1,678
3,679
1,680
0,681
4,682
0,683
5,684
3,685
3,686
0,687
2,688
4,689
0,690
0,691
2,692
6,693
0,694
2,695
3,696
4,697
0,698
5,699
3,700
2,701
2,702
3,703
5,704
2,705
3,706
0,707
2,708
1,709
1,710
1,711
0,712
6,713
1,714
4,715
5,716
3,717
3,718
6,719
0,720
1,721
2,722
5,723
4,724
1,725
0,726
2,727
6,728
5,729
4,730
4,731
4,732
0,733
6,734
3,735
2,736
5,737
6,738
5,739
4,740
6,741
4,742
3,743
1,744
0,745
5,746
1,747
2,748
5,749
0,750
1,751
5,752
0,753
2,754
5,755
2,756
3,757
1,758
6,759
3,760
0,761
4,762
2,763
0,764
0,765
1,766
2,767
5,768
2,769
6,770
1,771
4,772
6,773
2,774
3,775
0,776
0,777
1,778
2,779
3,780
2,781
5,782
4,783
0,784
5,785
5,786
4,787
5,788
4,789
1,790
5,791
5,792
1,793
4,794
2,795
1,796
3,797
3,798
1,799
3,800
5,801
3,802
0,803
3,804
5,805
2,806
0,807
2,808
1,809
2,810
3,811
3,812
4,813
2,814
5,815
4,816
0,817
0,818
1,819
6,820
0,821
0,822
6,823
2,824
1,825
4,826
3,827
1,828
0,829
0,830
4,831
1,832
1,833
1,834
5,835
0,836
4,837
2,838
0,839
2,840
0,841
2,842
4,843
2,844
2,845
0,846
2,847
0,848
3,849
3,850
6,851
3,852
4,853
3,854
3,855
4,856
3,857
6,858
0,859
2,860
2,861
4,862
3,863
6,864
0,865
2,866
4,867
5,868
1,869
3,870
0,871
0,872
4,873
3,874
5,875
2,876
5,877
4,878
6,879
2,880
3,881
2,882
4,883
1,884
3,885
3,886
0,887
2,888
0,889
1,890
3,891
6,892
3,893
2,894
6,895
4,896
1,897
0,898
2,899
2,900
5,901
0,902
2,903
2,904
5,905
1,906
0,907
4,908
2,909
2,910
3,911
6,912
5,913
0,914
3,915
0,916
5,917
3,918
1,919
5,920
0,921
1,922
2,923
3,924
6,925
2,926
2,927
1,928
6,929
2,930
3,931
6,932
6,933
1,934
6,935
4,936
1,937
2,938
0,939
2,940
0,941
1,942
2,943
4,944
4,945
0,946
1,947
4,948
2,949
5,950
5,951
5,952
0,953
3,954
3,955
3,956
1,957
4,958
0,959
1,960
3,961
3,962
5,963
3,964
6,965
3,966
4,967
6,968
1,969
5,970
4,971
3,972
3,973
4,974
0,975
1,976
5,977
3,978
2,979
5,980
5,981
3,982
6,983
2,984
5,985
0,986
4,987
6,988
4,989
2,990
3,991
0,992
4,993
1,994
1,995
4,996
6,997
1,998
3,999
0,1000
6,1001
6,1002
0,1003
4,1004
4,1005
3,1006
3,1007
3,1008
4,1009
5,1010
3,1011
6,1012
6,1013
0,1014
0,1015
1,1016
0,1017
6,1018
0,1019
6,1020
1,1021
3,1022
4,1023
4,1024
0,1025
1,1026
6,1027
2,1028
1,1029
4,1030
0,1031
4,1032
4,1033
4,1034
1,1035
4,1036
1,1037
3,1038
1,1039
6,1040
0,1041
1,1042
4,1043
2,1044
2,1045
4,1046
2,1047
0,1048
0,1049
0,1050
0,1051
6,1052
0,1053
0,1054
4,1055
4,1056
1,1057
0,1058
3,1059
1,1060
0,1061
4,1062
6,1063
0,1064
2,1065
1,1066
5,1067
5,1068
3,1069
0,1070
4,1071
1,1072
3,1073
5,1074
2,1075
0,1076
3,1077
4,1078
0,1079
2,1080
1,1081
4,1082
0,1083
5,1084
0,1085
0,1086
3,1087
4,1088
2,1089
1,1090
2,1091
0,1092
5,1093
0,1094
5,1095
3,1096
1,1097
0,1098
5,1099
3,1100
5,1101
4,1102
4,1103
6,1104
0,1105
4,1106
5,1107
2,1108
4,1109
0,1110
6,1111
0,1112
3,1113
1,1114
0,1115
6,1116
2,1117
3,1118
5,1119
0,1120
2,1121
0,1122
6,1123
0,1124
1,1125
0,1126
1,1127
6,1128
4,1129
1,1130
4,1131
3,1132
0,1133
0,1134
1,1135
0,1136
1,1137
0,1138
0,1139
3,1140
3,1141
1,1142
5,1143
3,1144
0,1145
6,1146
1,1147
3,1148
3,1149
5,1150
0,1151
0,1152
0,1153
4,1154
5,1155
1,1156
2,1157
0,1158
3,1159
3,1160
1,1161
6,1162
6,1163
1,1164
3,1165
2,1166
0,1167
0,1168
4,1169
1,1170
1,1171
4,1172
4,1173
5,1174
0,1175
3,1176
1,1177
0,1178
3,1179
3,1180
4,1181
4,1182
5,1183
6,1184
5,1185
0,1186
4,1187
2,1188
0,1189
0,1190
1,1191
2,1192
3,1193
4,1194
5,1195
5,1196
3,1197
0,1198
3,1199
5,1200
2,1201
3,1202
3,1203
0,1204
4,1205
1,1206
6,1207
3,1208
1,1209
2,1210
2,1211
4,1212
4,1213
0,1214
4,1215
3,1216
0,1217
3,1218
2,1219
4,1220
5,1221
0,1222
2,1223
5,1224
3,1225
5,1226
0,1227
2,1228
5,1229
4,1230
2,1231
4,1232
1,1233
3,1234
3,1235
3,1236
1,1237
6,1238
4,1239
2,1240
3,1241
4,1242
2,1243
3,1244
4,1245
3,1246
6,1247
1,1248
6,1249
1,1250
2,1251
0,1252
1,1253
3,1254
3,1255
2,1256
2,1257
1,1258
0,1259
5,1260
0,1261
1,1262
4,1263
5,1264
1,1265
1,1266
4,1267
6,1268
5,1269
0,1270
4,1271
2,1272
2,1273
3,1274
0,1275
5,1276
1,1277
1,1278
0,1279
4,1280
3,1281
0,1282
5,1283
3,1284
4,1285
3,1286
4,1287
4,1288
5,1289
4,1290
3,1291
3,1292
0,1293
3,1294
1,1295
4,1296
3,1297
1,1298
5,1299
2,1300
1,1301
1,1302
0,1303
2,1304
5,1305
0,1306
2,1307
3,1308
0,1309
0,1310
0,1311
5,1312
6,1313
2,1314
5,1315
2,1316
2,1317
5,1318
0,1319
4,1320
0,1321
3,1322
2,1323
4,1324
2,1325
5,1326
3,1327
3,1328
1,1329
6,1330
2,1331
5,1332
0,1333
0,1334
3,1335
0,1336
4,1337
4,1338
3,1339
4,1340
5,1341
4,1342
5,1343
1,1344
1,1345
5,1346
0,1347
4,1348
4,1349
4,1350
0,1351
0,1352
0,1353
4,1354
5,1355
4,1356
3,1357
0,1358
4,1359
1,1360
5,1361
3,1362
2,1363
0,1364
1,1365
2,1366
4,1367
3,1368
5,1369
4,1370
6,1371
2,1372
4,1373
1,1374
3,1375
3,1376
5,1377
1,1378
0,1379
2,1380
0,1381
3,1382
4,1383
0,1384
3,1385
1,1386
6,1387
1,1388
3,1389
2,1390
3,1391
0,1392
4,1393
3,1394
4,1395
5,1396
1,1397
1,1398
1,1399
1,1400
2,1401
5,1402
0,1403
6,1404
3,1405
4,1406
1,1407
0,1408
4,1409
3,1410
2,1411
1,1412
2,1413
1,1414
5,1415
1,1416
0,1417
4,1418
6,1419
4,1420
3,1421
6,1422
3,1423
1,1424
5,1425
5,1426
3,1427
0,1428
3,1429
1,1430
6,1431
0,1432
1,1433
3,1434
1,1435
1,1436
0,1437
4,1438
0,1439
2,1440
1,1441
3,1442
1,1443
2,1444
3,1445
4,1446
4,1447
2,1448
3,1449
0,1450
1,1451
1,1452
2,1453
4,1454
3,1455
4,1456
3,1457
2,1458
6,1459
3,1460
4,1461
0,1462
0,1463
1,1464
2,1465
4,1466
0,1467
0,1468
3,1469
0,1470
6,1471
6,1472
0,1473
0,1474
1,1475
2,1476
3,1477
0,1478
0,1479
5,1480
1,1481
0,1482
4,1483
2,1484
5,1485
3,1486
6,1487
1,1488
3,1489
6,1490
3,1491
2,1492
3,1493
1,1494
3,1495
5,1496
1,1497
1,1498
4,1499
0,1500
3,1501
0,1502
0,1503
3,1504
5,1505
5,1506
5,1507
6,1508
3,1509
0,1510
3,1511
5,1512
4,1513
5,1514
3,1515
5,1516
6,1517
0,1518
0,1519
2,1520
2,1521
6,1522
1,1523
4,1524
4,1525
3,1526
3,1527
3,1528
3,1529
3,1530
1,1531
5,1532
4,1533
4,1534
1,1535
1,1536
4,1537
0,1538
6,1539
0,1540
2,1541
2,1542
4,1543
2,1544
0,1545
0,1546
4,1547
4,1548
0,1549
0,1550
4,1551
1,1552
0,1553
3,1554
2,1555
5,1556
6,1557
